Accum_y-0,T-1,T-2,T-3,T-4,T-5,T-6,T-7,T-8,T-9,Accum_y-1,Accum_y-2,Accum_y-3
435,251,549,1017,549,381,491,658,322,443,282,706,1334
443,251,482,985,648,381,491,658,322,443,282,708,1263
472,251,440,1026,612,418,491,658,322,442,282,530,1263
515,290,387,1079,612,418,491,658,322,442,282,433,1267
446,362,348,1118,534,496,491,658,322,274,282,330,1161
412,396,339,1127,475,555,491,658,315,281,283,271,952
514,443,279,1179,477,561,491,479,494,281,284,267,920
510,447,273,1086,574,563,491,350,623,217,284,267,868
510,447,273,1073,587,563,491,350,623,217,284,267,1064
510,427,293,1073,587,563,491,350,608,232,202,267,1087
510,427,293,1050,608,565,491,350,448,392,287,295,1117
542,425,273,1072,581,592,459,382,448,392,299,328,1123
563,394,292,1080,585,592,453,388,448,392,326,393,1057
569,393,271,1102,553,624,453,388,444,396,370,405,1209
569,385,271,1026,588,673,453,388,442,398,518,430,1209
571,329,314,1016,567,717,453,388,369,471,525,465,1209
571,329,313,1017,567,695,473,390,347,493,432,466,1288
523,415,313,1017,565,680,471,400,356,493,403,498,1271
538,417,281,1049,521,678,517,250,506,493,402,750,1253
503,453,230,1091,521,501,703,244,473,532,402,809,1157
502,517,235,1091,522,492,671,285,473,506,401,818,1123
694,526,241,1091,522,432,647,369,473,467,401,818,1058
892,512,266,1091,522,409,640,399,473,441,405,818,1021
877,529,266,1075,538,409,640,399,473,417,413,818,1013
877,527,263,1042,576,409,629,410,473,322,413,818,929
984,523,228,1082,577,409,558,481,473,322,410,820,871
984,523,168,1059,660,409,403,627,482,322,452,820,870
992,436,255,1036,683,409,366,517,629,322,464,833,870
992,435,251,1021,703,409,366,517,629,322,500,869,881
992,435,251,817,901,415,365,518,629,322,500,841,787
992,435,251,650,1050,433,363,491,658,322,506,780,779
992,435,251,549,1017,549,381,491,658,322,574,720,769
984,443,251,482,985,648,381,491,658,322,821,827,785
955,472,251,440,1026,612,418,491,658,322,1091,771,760
873,515,290,387,1079,612,418,491,658,322,1091,711,750
870,446,362,348,1118,534,496,491,658,322,1121,711,748
870,412,396,339,1127,475,555,491,658,315,1158,727,745
721,514,443,279,1179,477,561,491,479,494,1157,739,745
721,510,447,273,1086,574,563,491,350,623,1247,745,745
721,510,447,273,1073,587,563,491,350,623,1247,756,474
721,510,427,293,1073,587,563,491,350,608,1244,767,415
721,510,427,293,1050,608,565,491,350,448,1123,739,385
689,542,425,273,1072,581,592,459,382,448,1111,711,366
668,563,394,292,1080,585,592,453,388,448,1179,646,312
675,569,393,271,1102,553,624,453,388,444,1135,634,157
675,569,385,271,1026,588,673,453,388,442,956,609,157
673,571,329,314,1016,567,717,453,388,369,949,574,159
707,571,329,313,1017,567,695,473,390,347,984,573,90
669,523,415,313,1017,565,680,471,400,356,1005,559,117
710,538,417,281,1049,521,678,517,250,506,1022,382,117
709,503,453,230,1091,521,501,703,244,473,1046,334,117
640,502,517,235,1091,522,492,671,285,473,1046,461,117
433,694,526,241,1091,522,432,647,369,473,1046,461,208
224,892,512,266,1091,522,409,640,399,473,1131,465,222
222,877,529,266,1075,538,409,640,399,473,1123,488,222
295,877,527,263,1042,576,409,629,410,473,1161,504,356
208,984,523,228,1082,577,409,558,481,473,1161,517,364
299,984,523,168,1059,660,409,403,627,482,1120,523,364
291,992,436,255,1036,683,409,366,517,629,1108,510,364
291,992,435,251,1021,703,409,366,517,629,1240,474,353
291,992,435,251,817,901,415,365,518,629,1240,476,666
291,992,435,251,650,1050,433,363,491,658,1234,476,678
291,992,435,251,549,1017,549,381,491,658,1230,476,748
305,984,443,251,482,985,648,381,491,658,983,367,733
326,955,472,251,440,1026,612,418,491,658,713,367,733
326,873,515,290,387,1079,612,418,491,658,713,367,733
327,870,446,362,348,1118,534,496,491,658,683,367,733
423,870,412,396,339,1127,475,555,491,658,645,351,733
423,721,514,443,279,1179,477,561,491,479,645,339,733
444,721,510,447,273,1086,574,563,491,350,555,333,733
444,721,510,447,273,1073,587,563,491,350,555,322,733
444,721,510,427,293,1073,587,563,491,350,555,311,757
444,721,510,427,293,1050,608,565,491,350,555,311,791
444,689,542,425,273,1072,581,592,459,382,555,330,791
444,668,563,394,292,1080,585,592,453,388,458,330,791
431,675,569,393,271,1102,553,624,453,388,484,330,793
484,675,569,385,271,1026,588,673,453,388,523,340,793
587,673,571,329,314,1016,567,717,453,388,549,408,791
568,707,571,329,313,1017,567,695,473,390,537,492,781
606,669,523,415,313,1017,565,680,471,400,611,474,754
548,710,538,417,281,1049,521,678,517,250,594,415,772
548,709,503,453,230,1091,521,501,703,244,570,406,929
623,640,502,517,235,1091,522,492,671,285,570,270,937
671,433,694,526,241,1091,522,432,647,369,570,270,846
695,224,892,512,266,1091,522,409,640,399,481,274,832
705,222,877,529,266,1075,538,409,640,399,481,465,854
634,295,877,527,263,1042,576,409,629,410,443,449,721
614,208,984,523,228,1082,577,409,558,481,443,436,759
523,299,984,523,168,1059,660,409,403,627,442,524,1039
523,291,992,436,255,1036,683,409,366,517,442,538,1156
523,291,992,435,251,1021,703,409,366,517,274,541,1165
523,291,992,435,251,817,901,415,365,518,281,539,848
525,291,992,435,251,650,1050,433,363,491,281,561,834
661,291,992,435,251,549,1017,549,381,491,217,561,820
715,305,984,443,251,482,985,648,381,491,217,561,890
724,326,955,472,251,440,1026,612,418,491,232,561,893
776,326,873,515,290,387,1079,612,418,491,392,561,893
775,327,870,446,362,348,1118,534,496,491,392,561,893
679,423,870,412,396,339,1127,475,555,491,392,564,909
679,423,721,514,443,279,1179,477,561,491,396,569,909
681,444,721,510,447,273,1086,574,563,491,398,571,909
689,444,721,510,447,273,1073,587,563,491,471,571,909
689,444,721,510,427,293,1073,587,563,491,493,571,885
689,444,721,510,427,293,1050,608,565,491,493,571,851
689,444,689,542,425,273,1072,581,592,459,493,547,851
689,444,668,563,394,292,1080,585,592,453,532,557,851
689,431,675,569,393,271,1102,553,624,453,506,598,849
636,484,675,569,385,271,1026,588,673,453,467,605,849
533,587,673,571,329,314,1016,567,717,453,441,600,853
525,568,707,571,329,313,1017,567,695,473,417,555,902
506,606,669,523,415,313,1017,565,680,471,322,593,930
506,548,710,538,417,281,1049,521,678,517,322,577,947
506,548,709,503,453,230,1091,521,501,703,322,594,856
454,623,640,502,517,235,1091,522,492,671,322,594,1001
406,671,433,694,526,241,1091,522,432,647,322,596,1002
382,695,224,892,512,266,1091,522,409,640,322,622,1003
499,705,222,877,529,266,1075,538,409,640,322,466,993
497,634,295,877,527,263,1042,576,409,629,322,469,992
567,614,208,984,523,228,1082,577,409,558,322,467,946
654,523,299,984,523,168,1059,660,409,403,322,373,666
682,523,291,992,436,255,1036,683,409,366,322,359,549
682,523,291,992,435,251,1021,703,409,366,322,356,540
863,523,291,992,435,251,817,901,415,365,315,356,589
900,525,291,992,435,251,650,1050,433,363,494,334,551
995,661,291,992,435,251,549,1017,549,381,623,334,525
927,715,305,984,443,251,482,985,648,381,623,363,458
1010,724,326,955,472,251,440,1026,612,418,608,371,455
982,776,326,873,515,290,387,1079,612,418,448,424,455
982,775,327,870,446,362,348,1118,534,496,448,427,455
983,679,423,870,412,396,339,1127,475,555,448,464,439
1022,679,423,721,514,443,279,1179,477,561,444,542,439
1097,681,444,721,510,447,273,1086,574,563,442,544,439
1112,689,444,721,510,447,273,1073,587,563,369,663,439
1124,689,444,721,510,427,293,1073,587,563,347,956,439
1221,689,444,721,510,427,293,1050,608,565,356,967,439
1249,689,444,689,542,425,273,1072,581,592,506,1206,439
1278,689,444,668,563,394,292,1080,585,592,473,1196,454
1278,689,431,675,569,393,271,1102,553,624,473,1155,469
1278,636,484,675,569,385,271,1026,588,673,473,1138,469
1278,533,587,673,571,329,314,1016,567,717,473,1075,465
1271,525,568,707,571,329,313,1017,567,695,473,1055,527
1252,506,606,669,523,415,313,1017,565,680,473,1043,569
1252,506,548,710,538,417,281,1049,521,678,473,1043,535
1252,506,548,709,503,453,230,1091,521,501,482,1024,647
1229,454,623,640,502,517,235,1091,522,492,629,1024,519
1229,406,671,433,694,526,241,1091,522,432,629,1022,545
1229,382,695,224,892,512,266,1091,522,409,629,989,574
1233,499,705,222,877,529,266,1075,538,409,658,1126,568
1239,497,634,295,877,527,263,1042,576,409,658,1123,575
1167,567,614,208,984,523,228,1082,577,409,658,1123,577
1081,654,523,299,984,523,168,1059,660,409,658,1123,709
1053,682,523,291,992,436,255,1036,683,409,658,1123,711
1056,682,523,291,992,435,251,1021,703,409,658,1123,794
875,863,523,291,992,435,251,817,901,415,658,1123,782
836,900,525,291,992,435,251,650,1050,433,479,1123,778
641,995,661,291,992,435,251,549,1017,549,350,1123,745
641,927,715,305,984,443,251,482,985,648,350,1094,1020
539,1010,724,326,955,472,251,440,1026,612,350,1086,1022
518,982,776,326,873,515,290,387,1079,612,350,1033,1024
537,982,775,327,870,446,362,348,1118,534,382,1144,1024
654,983,679,423,870,412,396,339,1127,475,388,1112,1024
620,1022,679,423,721,514,443,279,1179,477,388,1029,1024
562,1097,681,444,721,510,447,273,1086,574,388,1060,1024
539,1112,689,444,721,510,447,273,1073,587,388,1025,1123
549,1124,689,444,721,510,427,293,1073,587,390,742,1123
453,1221,689,444,721,510,427,293,1050,608,400,731,1123
427,1249,689,444,689,542,425,273,1072,581,250,492,1158
456,1278,689,444,668,563,394,292,1080,585,244,492,1143
456,1278,689,431,675,569,393,271,1102,553,285,492,1203
456,1278,636,484,675,569,385,271,1026,588,369,492,1372
456,1278,533,587,673,571,329,314,1016,567,399,493,1419
456,1271,525,568,707,571,329,313,1017,567,399,474,1309
509,1252,506,606,669,523,415,313,1017,565,410,502,1241
512,1252,506,548,710,538,417,281,1049,521,481,515,1272
518,1252,506,548,709,503,453,230,1091,521,627,515,1114
537,1229,454,623,640,502,517,235,1091,522,517,515,1096
551,1229,406,671,433,694,526,241,1091,522,517,515,1069
551,1229,382,695,224,892,512,266,1091,522,518,514,1039
420,1233,499,705,222,877,529,266,1075,538,491,319,1034
414,1239,497,634,295,877,527,263,1042,576,491,337,1027
425,1167,567,614,208,984,523,228,1082,577,491,340,1025
456,1081,654,523,299,984,523,168,1059,660,491,340,901
478,1053,682,523,291,992,436,255,1036,683,491,370,904
552,1056,682,523,291,992,435,251,1021,703,491,496,821
624,875,863,523,291,992,435,251,817,901,491,550,784
645,836,900,525,291,992,435,251,650,1050,491,581,819
618,641,995,661,291,992,435,251,549,1017,491,581,819
757,641,927,715,305,984,443,251,482,985,491,596,541
746,539,1010,724,326,955,472,251,440,1026,491,703,553
743,518,982,776,326,873,515,290,387,1079,491,950,552
724,537,982,775,327,870,446,362,348,1118,459,871,598
643,654,983,679,423,870,412,396,339,1127,453,905,616
638,620,1022,679,423,721,514,443,279,1179,453,1257,616
598,562,1097,681,444,721,510,447,273,1086,453,1400,616
715,539,1112,689,444,721,510,447,273,1073,453,1421,529
713,549,1124,689,444,721,510,427,293,1073,473,1411,530
753,453,1221,689,444,721,510,427,293,1050,471,1412,530
753,427,1249,689,444,689,542,425,273,1072,517,1413,495
695,456,1278,689,444,668,563,394,292,1080,703,1416,519
713,456,1278,689,431,675,569,393,271,1102,671,1465,444
766,456,1278,636,484,675,569,385,271,1026,647,1651,275
839,456,1278,533,587,673,571,329,314,1016,640,1702,228
848,456,1271,525,568,707,571,329,313,1017,640,1720,227
795,509,1252,506,606,669,523,415,313,1017,629,1666,225
834,512,1252,506,548,710,538,417,281,1049,558,1716,247
828,518,1252,506,548,709,503,453,230,1091,403,1739,356
810,537,1229,454,623,640,502,517,235,1091,366,1857,502
842,551,1229,406,671,433,694,526,241,1091,366,1886,505
852,551,1229,382,695,224,892,512,266,1091,365,2073,505
852,420,1233,499,705,222,877,529,266,1075,363,2089,504
854,414,1239,497,634,295,877,527,263,1042,381,2072,527
843,425,1167,567,614,208,984,523,228,1082,381,2111,527
811,456,1081,654,523,299,984,523,168,1059,418,2138,520
789,478,1053,682,523,291,992,436,255,1036,418,2154,515
715,552,1056,682,523,291,992,435,251,1021,496,2127,515
651,624,875,863,523,291,992,435,251,817,555,2080,515
742,645,836,900,525,291,992,435,251,650,561,2049,480
733,618,641,995,661,291,992,435,251,549,563,2049,480
594,757,641,927,715,305,984,443,251,482,563,2034,479
607,746,539,1010,724,326,955,472,251,440,563,1984,465
619,743,518,982,776,326,873,515,290,387,565,1742,535
629,724,537,982,775,327,870,446,362,348,592,1731,494
592,643,654,983,679,423,870,412,396,339,592,1697,512
592,638,620,1022,679,423,721,514,443,279,624,1406,551
616,598,562,1097,681,444,721,510,447,273,673,1228,611
499,715,539,1112,689,444,721,510,447,273,717,1123,631
481,713,549,1124,689,444,721,510,427,293,695,1132,631
440,753,453,1221,689,444,721,510,427,293,680,1141,713
438,753,427,1249,689,444,689,542,425,273,678,1144,796
457,695,456,1278,689,444,668,563,394,292,501,1209,788
452,713,456,1278,689,431,675,569,393,271,492,1188,801
399,766,456,1278,636,484,675,569,385,271,432,1005,812
326,839,456,1278,533,587,673,571,329,314,409,953,856
317,848,456,1271,525,568,707,571,329,313,409,935,898
317,795,509,1252,506,606,669,523,415,313,409,935,898
275,834,512,1252,506,548,710,538,417,281,409,872,844
275,828,518,1252,506,548,709,503,453,230,409,849,715
274,810,537,1229,454,623,640,502,517,235,409,731,562
228,842,551,1229,406,671,433,694,526,241,409,702,559
218,852,551,1229,382,695,224,892,512,266,415,515,559
218,852,420,1233,499,705,222,877,529,266,433,504,559
216,854,414,1239,497,634,295,877,527,263,549,504,536
216,843,425,1167,567,614,208,984,523,228,648,469,536
216,811,456,1081,654,523,299,984,523,168,612,479,535
272,789,478,1053,682,523,291,992,436,255,612,437,535
356,715,552,1056,682,523,291,992,435,251,534,338,535
440,651,624,875,863,523,291,992,435,251,475,331,535
344,742,645,836,900,525,291,992,435,251,477,331,537
344,733,618,641,995,661,291,992,435,251,574,387,537
344,594,757,641,927,715,305,984,443,251,587,412,552
346,607,746,539,1010,724,326,955,472,251,587,511,564
365,619,743,518,982,776,326,873,515,290,608,509,493
402,629,724,537,982,775,327,870,446,362,581,524,496
419,592,643,654,983,679,423,870,412,396,585,530,547
419,592,638,620,1022,679,423,721,514,443,553,572,508
395,616,598,562,1097,681,444,721,510,447,588,619,496
411,499,715,539,1112,689,444,721,510,447,567,624,609
411,481,713,549,1124,689,444,721,510,427,567,758,763
411,440,753,453,1221,689,444,721,510,427,565,841,681
433,438,753,427,1249,689,444,689,542,425,521,875,598
441,457,695,456,1278,689,444,668,563,394,521,1048,582
428,452,713,456,1278,689,431,675,569,393,522,1354,569
433,399,766,456,1278,636,484,675,569,385,522,1398,558
433,326,839,456,1278,533,587,673,571,329,522,1532,514
485,317,848,456,1271,525,568,707,571,329,538,1532,472
485,317,795,509,1252,506,606,669,523,415,576,1532,472
486,275,834,512,1252,506,548,710,538,417,577,1532,472
517,275,828,518,1252,506,548,709,503,453,660,1532,472
517,274,810,537,1229,454,623,640,502,517,683,1532,472
532,228,842,551,1229,406,671,433,694,526,703,1532,472
538,218,852,551,1229,382,695,224,892,512,901,1532,472
578,218,852,420,1233,499,705,222,877,529,1050,1527,472
578,216,854,414,1239,497,634,295,877,527,1017,1528,472
578,216,843,425,1167,567,614,208,984,523,985,1521,472
578,216,811,456,1081,654,523,299,984,523,1026,1493,507
522,272,789,478,1053,682,523,291,992,436,1079,1489,517
515,356,715,552,1056,682,523,291,992,435,1118,1489,517
513,440,651,624,875,863,523,291,992,435,1127,1489,517
506,344,742,645,836,900,525,291,992,435,1179,1517,563
650,344,733,618,641,995,661,291,992,435,1086,1506,586
650,344,594,757,641,927,715,305,984,443,1073,1500,573
635,346,607,746,539,1010,724,326,955,472,1073,1372,572
608,365,619,743,518,982,776,326,873,515,1050,1371,650
562,402,629,724,537,982,775,327,870,446,1072,1332,701
545,419,592,643,654,983,679,423,870,412,1080,1318,650
545,419,592,638,620,1022,679,423,721,514,1102,1241,767
545,395,616,598,562,1097,681,444,721,510,1026,1213,777
530,411,499,715,539,1112,689,444,721,510,1016,1279,642
528,411,481,713,549,1124,689,444,721,510,1017,1151,487
530,411,440,753,453,1221,689,444,721,510,1017,1058,487
525,433,438,753,427,1249,689,444,689,542,1049,1020,490
500,441,457,695,456,1278,689,444,668,563,1091,782,491
516,428,452,713,456,1278,689,431,675,569,1091,550,491
513,433,399,766,456,1278,636,484,675,569,1091,564,491
513,433,326,839,456,1278,533,587,673,571,1091,437,495
461,485,317,848,456,1271,525,568,707,571,1075,438,541
461,485,317,795,509,1252,506,606,669,523,1042,438,546
460,486,275,834,512,1252,506,548,710,538,1082,443,592
429,517,275,828,518,1252,506,548,709,503,1059,445,607
429,517,274,810,537,1229,454,623,640,502,1036,445,870
479,532,228,842,551,1229,406,671,433,694,1021,445,925
518,538,218,852,551,1229,382,695,224,892,817,445,980
593,578,218,852,420,1233,499,705,222,877,650,445,1012
726,578,216,854,414,1239,497,634,295,877,549,443,1212
745,578,216,843,425,1167,567,614,208,984,482,443,1216
746,578,216,811,456,1081,654,523,299,984,440,434,1181
746,522,272,789,478,1053,682,523,291,992,387,434,1171
666,515,356,715,552,1056,682,523,291,992,348,434,1171
605,513,440,651,624,875,863,523,291,992,339,434,1211
609,506,344,742,645,836,900,525,291,992,279,406,1275
526,650,344,733,618,641,995,661,291,992,273,361,1382
558,650,344,594,757,641,927,715,305,984,273,342,1380
558,635,346,607,746,539,1010,724,326,955,293,314,1419
555,608,365,619,743,518,982,776,326,873,293,312,1435
555,562,402,629,724,537,982,775,327,870,273,312,1402
555,545,419,592,643,654,983,679,423,870,292,312,1469
568,545,419,592,638,620,1022,679,423,721,271,286,1491
568,545,395,616,598,562,1097,681,444,721,271,267,1457
567,530,411,499,715,539,1112,689,444,721,314,198,1448
567,528,411,481,713,549,1124,689,444,721,313,324,1448
565,530,411,440,753,453,1221,689,444,721,313,366,1448
548,525,433,438,753,427,1249,689,444,689,281,367,1445
553,500,441,457,695,456,1278,689,444,668,230,364,1444
543,516,428,452,713,456,1278,689,431,675,235,262,1444
544,513,433,399,766,456,1278,636,484,675,241,329,1469
550,513,433,326,839,456,1278,533,587,673,266,322,1479
554,461,485,317,848,456,1271,525,568,707,266,321,1433
560,461,485,317,795,509,1252,506,606,669,263,321,1428
560,460,486,275,834,512,1252,506,548,710,228,316,1382
573,429,517,275,828,518,1252,506,548,709,168,317,1367
594,429,517,274,810,537,1229,454,623,640,255,317,1105
529,479,532,228,842,551,1229,406,671,433,251,317,1050
484,518,538,218,852,551,1229,382,695,224,251,317,1091
369,593,578,218,852,420,1233,499,705,222,251,317,1059
236,726,578,216,854,414,1239,497,634,295,251,317,859
217,745,578,216,843,425,1167,567,614,208,251,317,855
216,746,578,216,811,456,1081,654,523,299,251,317,1089
216,746,522,272,789,478,1053,682,523,291,290,317,1246
216,666,515,356,715,552,1056,682,523,291,362,317,1349
187,605,513,440,651,624,875,863,523,291,396,317,1368
190,609,506,344,742,645,836,900,525,291,443,317,1260
129,526,650,344,733,618,641,995,661,291,447,317,1130
106,558,650,344,594,757,641,927,715,305,447,317,1130
106,558,635,346,607,746,539,1010,724,326,427,402,1080
162,555,608,365,619,743,518,982,776,326,427,438,986
184,555,562,402,629,724,537,982,775,327,425,438,960
189,555,545,419,592,643,654,983,679,423,394,440,857
227,568,545,419,592,638,620,1022,679,423,393,440,718
252,568,545,395,616,598,562,1097,681,444,385,471,694
252,567,530,411,499,715,539,1112,689,444,329,469,693
252,567,528,411,481,713,549,1124,689,444,329,422,693
