Accum_y-0,T-1,T-2,T-3,T-4,T-5,T-6,Accum_y-1,Accum_y-2
558,635,346,607,746,539,1010,293,314
555,608,365,619,743,518,982,293,312
555,562,402,629,724,537,982,273,312
555,545,419,592,643,654,983,292,312
568,545,419,592,638,620,1022,271,286
568,545,395,616,598,562,1097,271,267
567,530,411,499,715,539,1112,314,198
567,528,411,481,713,549,1124,313,324
565,530,411,440,753,453,1221,313,366
548,525,433,438,753,427,1249,281,367
553,500,441,457,695,456,1278,230,364
543,516,428,452,713,456,1278,235,262
544,513,433,399,766,456,1278,241,329
550,513,433,326,839,456,1278,266,322
554,461,485,317,848,456,1271,266,321
560,461,485,317,795,509,1252,263,321
560,460,486,275,834,512,1252,228,316
573,429,517,275,828,518,1252,168,317
594,429,517,274,810,537,1229,255,317
529,479,532,228,842,551,1229,251,317
484,518,538,218,852,551,1229,251,317
369,593,578,218,852,420,1233,251,317
236,726,578,216,854,414,1239,251,317
217,745,578,216,843,425,1167,251,317
216,746,578,216,811,456,1081,251,317
216,746,522,272,789,478,1053,290,317
216,666,515,356,715,552,1056,362,317
187,605,513,440,651,624,875,396,317
190,609,506,344,742,645,836,443,317
129,526,650,344,733,618,641,447,317
106,558,650,344,594,757,641,447,317
106,558,635,346,607,746,539,427,402
162,555,608,365,619,743,518,427,438
184,555,562,402,629,724,537,425,438
189,555,545,419,592,643,654,394,440
227,568,545,419,592,638,620,393,440
252,568,545,395,616,598,562,385,471
252,567,530,411,499,715,539,329,469
252,567,528,411,481,713,549,329,422
252,565,530,411,440,753,453,415,409
252,548,525,433,438,753,427,417,409
263,553,500,441,457,695,456,453,409
265,543,516,428,452,713,456,517,410
318,544,513,433,399,766,456,526,282
340,550,513,433,326,839,456,512,282
342,554,461,485,317,848,456,529,282
336,560,461,485,317,795,509,527,282
336,560,460,486,275,834,512,523,285
323,573,429,517,275,828,518,523,282
302,594,429,517,274,810,537,436,282
302,529,479,532,228,842,551,435,282
302,484,518,538,218,852,551,435,282
342,369,593,578,218,852,420,435,282
383,236,726,578,216,854,414,435,282
383,217,745,578,216,843,425,443,282
406,216,746,578,216,811,456,472,282
470,216,746,522,272,789,478,515,282
476,216,666,515,356,715,552,446,282
476,187,605,513,440,651,624,412,283
460,190,609,506,344,742,645,514,284
463,129,526,650,344,733,618,510,284
455,106,558,650,344,594,757,510,284
564,106,558,635,346,607,746,510,202
568,162,555,608,365,619,743,510,287
545,184,555,562,402,629,724,542,299
551,189,555,545,419,592,643,563,326
500,227,568,545,419,592,638,569,370
475,252,568,545,395,616,598,569,518
475,252,567,530,411,499,715,571,525
475,252,567,528,411,481,713,571,432
545,252,565,530,411,440,753,523,403
568,252,548,525,433,438,753,538,402
559,263,553,500,441,457,695,503,402
565,265,543,516,428,452,713,502,401
607,318,544,513,433,399,766,694,401
590,340,550,513,433,326,839,892,405
584,342,554,461,485,317,848,877,413
584,336,560,461,485,317,795,877,413
584,336,560,460,486,275,834,984,410
584,323,573,429,517,275,828,984,452
677,302,594,429,517,274,810,992,464
766,302,529,479,532,228,842,992,500
766,302,484,518,538,218,852,992,500
726,342,369,593,578,218,852,992,506
685,383,236,726,578,216,854,992,574
685,383,217,745,578,216,843,984,821
662,406,216,746,578,216,811,955,1091
723,470,216,746,522,272,789,873,1091
721,476,216,666,515,356,715,870,1121
722,476,187,605,513,440,651,870,1158
737,460,190,609,506,344,742,721,1157
734,463,129,526,650,344,733,721,1247
733,455,106,558,650,344,594,721,1247
624,564,106,558,635,346,607,721,1244
563,568,162,555,608,365,619,721,1123
563,545,184,555,562,402,629,689,1111
796,551,189,555,545,419,592,668,1179
796,500,227,568,545,419,592,675,1135
796,475,252,568,545,395,616,675,956
796,475,252,567,530,411,499,673,949
796,475,252,567,528,411,481,707,984
772,545,252,565,530,411,440,669,1005
749,568,252,548,525,433,438,710,1022
740,559,263,553,500,441,457,709,1046
758,565,265,543,516,428,452,640,1046
660,607,318,544,513,433,399,433,1046
649,590,340,550,513,433,326,224,1131
649,584,342,554,461,485,317,222,1123
649,584,336,560,461,485,317,295,1161
649,584,336,560,460,486,275,208,1161
649,584,323,573,429,517,275,299,1120
556,677,302,594,429,517,274,291,1108
468,766,302,529,479,532,228,291,1240
468,766,302,484,518,538,218,291,1240
468,726,342,369,593,578,218,291,1234
468,685,383,236,726,578,216,291,1230
468,685,383,217,745,578,216,305,983
468,662,406,216,746,578,216,326,713
343,723,470,216,746,522,272,326,713
339,721,476,216,666,515,356,327,683
338,722,476,187,605,513,440,423,645
323,737,460,190,609,506,344,423,645
323,734,463,129,526,650,344,444,555
325,733,455,106,558,650,344,444,555
326,624,564,106,558,635,346,444,555
326,563,568,162,555,608,365,444,555
376,563,545,184,555,562,402,444,555
334,796,551,189,555,545,419,444,458
392,796,500,227,568,545,419,431,484
456,796,475,252,568,545,395,484,523
505,796,475,252,567,530,411,587,549
505,796,475,252,567,528,411,568,537
493,772,545,252,565,530,411,606,611
507,749,568,252,548,525,433,548,594
759,740,559,263,553,500,441,548,570
772,758,565,265,543,516,428,623,570
848,660,607,318,544,513,433,671,570
848,649,590,340,550,513,433,695,481
848,649,584,342,554,461,485,705,481
848,649,584,336,560,461,485,634,443
848,649,584,336,560,460,486,614,443
848,649,584,323,573,429,517,523,442
848,556,677,302,594,429,517,523,442
847,468,766,302,529,479,532,523,274
847,468,766,302,484,518,538,523,281
847,468,726,342,369,593,578,525,281
957,468,685,383,236,726,578,661,217
957,468,685,383,217,745,578,715,217
1024,468,662,406,216,746,578,724,232
1024,343,723,470,216,746,522,776,392
1024,339,721,476,216,666,515,775,392
1027,338,722,476,187,605,513,679,392
1076,323,737,460,190,609,506,679,396
1093,323,734,463,129,526,650,681,398
1091,325,733,455,106,558,650,689,471
1134,326,624,564,106,558,635,689,493
1273,326,563,568,162,555,608,689,493
1657,376,563,545,184,555,562,689,493
1456,334,796,551,189,555,545,689,532
1398,392,796,500,227,568,545,689,506
1334,456,796,475,252,568,545,636,467
1285,505,796,475,252,567,530,533,441
1286,505,796,475,252,567,528,525,417
1252,493,772,545,252,565,530,506,322
1297,507,749,568,252,548,525,506,322
1045,759,740,559,263,553,500,506,322
1055,772,758,565,265,543,516,454,322
1007,848,660,607,318,544,513,406,322
1007,848,649,590,340,550,513,382,322
1007,848,649,584,342,554,461,499,322
1019,848,649,584,336,560,461,497,322
1032,848,649,584,336,560,460,567,322
1135,848,649,584,323,573,429,654,322
1249,848,556,677,302,594,429,682,322
1249,847,468,766,302,529,479,682,322
1249,847,468,766,302,484,518,863,315
1249,847,468,726,342,369,593,900,494
1139,957,468,685,383,236,726,995,623
1160,957,468,685,383,217,745,927,623
1093,1024,468,662,406,216,746,1010,608
1093,1024,343,723,470,216,746,982,448
1093,1024,339,721,476,216,666,982,448
1092,1027,338,722,476,187,605,983,448
1044,1076,323,737,460,190,609,1022,444
1087,1093,323,734,463,129,526,1097,442
1087,1091,325,733,455,106,558,1112,369
1043,1134,326,624,564,106,558,1124,347
904,1273,326,563,568,162,555,1221,356
470,1657,376,563,545,184,555,1249,506
469,1456,334,796,551,189,555,1278,473
469,1398,392,796,500,227,568,1278,473
469,1334,456,796,475,252,568,1278,473
469,1285,505,796,475,252,567,1278,473
468,1286,505,796,475,252,567,1271,473
468,1252,493,772,545,252,565,1252,473
409,1297,507,749,568,252,548,1252,473
409,1045,759,740,559,263,553,1252,482
354,1055,772,758,565,265,543,1229,629
326,1007,848,660,607,318,544,1229,629
327,1007,848,649,590,340,550,1229,629
658,1007,848,649,584,342,554,1233,658
759,1019,848,649,584,336,560,1239,658
776,1032,848,649,584,336,560,1167,658
673,1135,848,649,584,323,573,1081,658
560,1249,848,556,677,302,594,1053,658
610,1249,847,468,766,302,529,1056,658
652,1249,847,468,766,302,484,875,658
652,1249,847,468,726,342,369,836,479
652,1139,957,468,685,383,236,641,350
631,1160,957,468,685,383,217,641,350
631,1093,1024,468,662,406,216,539,350
631,1093,1024,343,723,470,216,518,350
631,1093,1024,339,721,476,216,537,382
629,1092,1027,338,722,476,187,654,388
628,1044,1076,323,737,460,190,620,388
575,1087,1093,323,734,463,129,562,388
575,1087,1091,325,733,455,106,539,388
586,1043,1134,326,624,564,106,549,390
596,904,1273,326,563,568,162,453,400
613,470,1657,376,563,545,184,427,250
652,469,1456,334,796,551,189,456,244
825,469,1398,392,796,500,227,456,285
842,469,1334,456,796,475,252,456,369
842,469,1285,505,796,475,252,456,399
842,468,1286,505,796,475,252,456,399
842,468,1252,493,772,545,252,509,410
842,409,1297,507,749,568,252,512,481
842,409,1045,759,740,559,263,518,627
842,354,1055,772,758,565,265,537,517
843,326,1007,848,660,607,318,551,517
842,327,1007,848,649,590,340,551,518
511,658,1007,848,649,584,342,420,491
398,759,1019,848,649,584,336,414,491
368,776,1032,848,649,584,336,425,491
368,673,1135,848,649,584,323,456,491
367,560,1249,848,556,677,302,478,491
317,610,1249,847,468,766,302,552,491
275,652,1249,847,468,766,302,624,491
280,652,1249,847,468,726,342,645,491
323,652,1139,957,468,685,383,618,491
383,631,1160,957,468,685,383,757,491
424,631,1093,1024,468,662,406,746,491
477,631,1093,1024,343,723,470,743,491
481,631,1093,1024,339,721,476,724,459
481,629,1092,1027,338,722,476,643,453
483,628,1044,1076,323,737,460,638,453
476,575,1087,1093,323,734,463,598,453
476,575,1087,1091,325,733,455,715,453
465,586,1043,1134,326,624,564,713,473
455,596,904,1273,326,563,568,753,471
438,613,470,1657,376,563,545,753,517
493,652,469,1456,334,796,551,695,703
338,825,469,1398,392,796,500,713,671
402,842,469,1334,456,796,475,766,647
471,842,469,1285,505,796,475,839,640
522,842,468,1286,505,796,475,848,640
547,842,468,1252,493,772,545,795,629
547,842,409,1297,507,749,568,834,558
552,842,409,1045,759,740,559,828,403
552,842,354,1055,772,758,565,810,366
561,843,326,1007,848,660,607,842,366
561,842,327,1007,848,649,590,852,365
563,511,658,1007,848,649,584,852,363
573,398,759,1019,848,649,584,854,381
573,368,776,1032,848,649,584,843,381
573,368,673,1135,848,649,584,811,418
647,367,560,1249,848,556,677,789,418
665,317,610,1249,847,468,766,715,496
680,275,652,1249,847,468,766,651,555
675,280,652,1249,847,468,726,742,561
632,323,652,1139,957,468,685,733,563
572,383,631,1160,957,468,685,594,563
539,424,631,1093,1024,468,662,607,563
486,477,631,1093,1024,343,723,619,565
482,481,631,1093,1024,339,721,629,592
520,481,629,1092,1027,338,722,592,592
518,483,628,1044,1076,323,737,592,624
542,476,575,1087,1093,323,734,616,673
569,476,575,1087,1091,325,733,499,717
593,465,586,1043,1134,326,624,481,695
593,455,596,904,1273,326,563,440,680
593,438,613,470,1657,376,563,438,678
499,493,652,469,1456,334,796,457,501
607,338,825,469,1398,392,796,452,492
619,402,842,469,1334,456,796,399,432
666,471,842,469,1285,505,796,326,409
671,522,842,468,1286,505,796,317,409
668,547,842,468,1252,493,772,317,409
668,547,842,409,1297,507,749,275,409
699,552,842,409,1045,759,740,275,409
699,552,842,354,1055,772,758,274,409
689,561,843,326,1007,848,660,228,409
689,561,842,327,1007,848,649,218,415
687,563,511,658,1007,848,649,218,433
677,573,398,759,1019,848,649,216,549
677,573,368,776,1032,848,649,216,648
689,573,368,673,1135,848,649,216,612
680,647,367,560,1249,848,556,272,612
667,665,317,610,1249,847,468,356,534
660,680,275,652,1249,847,468,440,475
680,675,280,652,1249,847,468,344,477
680,632,323,652,1139,957,468,344,574
680,572,383,631,1160,957,468,344,587
672,539,424,631,1093,1024,468,346,587
672,486,477,631,1093,1024,343,365,608
672,482,481,631,1093,1024,339,402,581
634,520,481,629,1092,1027,338,419,585
642,518,483,628,1044,1076,323,419,553
645,542,476,575,1087,1093,323,395,588
629,569,476,575,1087,1091,325,411,567
606,593,465,586,1043,1134,326,411,567
640,593,455,596,904,1273,326,411,565
704,593,438,613,470,1657,376,433,521
721,499,493,652,469,1456,334,441,521
595,607,338,825,469,1398,392,428,522
502,619,402,842,469,1334,456,433,522
386,666,471,842,469,1285,505,433,522
336,671,522,842,468,1286,505,485,538
314,668,547,842,468,1252,493,485,576
314,668,547,842,409,1297,507,486,577
278,699,552,842,409,1045,759,517,660
278,699,552,842,354,1055,772,517,683
278,689,561,843,326,1007,848,532,703
319,689,561,842,327,1007,848,538,901
319,687,563,511,658,1007,848,578,1050
319,677,573,398,759,1019,848,578,1017
319,677,573,368,776,1032,848,578,985
307,689,573,368,673,1135,848,578,1026
247,680,647,367,560,1249,848,522,1079
374,667,665,317,610,1249,847,515,1118
374,660,680,275,652,1249,847,513,1127
354,680,675,280,652,1249,847,506,1179
380,680,632,323,652,1139,957,650,1086
387,680,572,383,631,1160,957,650,1073
387,672,539,424,631,1093,1024,635,1073
387,672,486,477,631,1093,1024,608,1050
387,672,482,481,631,1093,1024,562,1072
391,634,520,481,629,1092,1027,545,1080
384,642,518,483,628,1044,1076,545,1102
357,645,542,476,575,1087,1093,545,1026
346,629,569,476,575,1087,1091,530,1016
345,606,593,465,586,1043,1134,528,1017
311,640,593,455,596,904,1273,530,1017
247,704,593,438,613,470,1657,525,1049
230,721,499,493,652,469,1456,500,1091
230,595,607,338,825,469,1398,516,1091
230,502,619,402,842,469,1334,513,1091
230,386,666,471,842,469,1285,513,1091
224,336,671,522,842,468,1286,461,1075
224,314,668,547,842,468,1252,461,1042
225,314,668,547,842,409,1297,460,1082
246,278,699,552,842,409,1045,429,1059
258,278,699,552,842,354,1055,429,1036
270,278,689,561,843,326,1007,479,1021
229,319,689,561,842,327,1007,518,817
239,319,687,563,511,658,1007,593,650
239,319,677,573,398,759,1019,726,549
240,319,677,573,368,776,1032,745,482
431,307,689,573,368,673,1135,746,440
444,247,680,647,367,560,1249,746,387
339,374,667,665,317,610,1249,666,348
427,374,660,680,275,652,1249,605,339
433,354,680,675,280,652,1249,609,279
417,380,680,632,323,652,1139,526,273
446,387,680,572,383,631,1160,558,273
446,387,672,539,424,631,1093,558,293
446,387,672,486,477,631,1093,555,293
446,387,672,482,481,631,1093,555,273
442,391,634,520,481,629,1092,555,292
441,384,642,518,483,628,1044,568,271
464,357,645,542,476,575,1087,568,271
486,346,629,569,476,575,1087,567,314
515,345,606,593,465,586,1043,567,313
522,311,640,593,455,596,904,565,313
674,247,704,593,438,613,470,548,281
674,230,721,499,493,652,469,553,230
675,230,595,607,338,825,469,543,235
687,230,502,619,402,842,469,544,241
691,230,386,666,471,842,469,550,266
762,224,336,671,522,842,468,554,266
822,224,314,668,547,842,468,560,263
832,225,314,668,547,842,409,560,228
817,246,278,699,552,842,409,573,168
805,258,278,699,552,842,354,594,255
793,270,278,689,561,843,326,529,251
793,229,319,689,561,842,327,484,251
783,239,319,687,563,511,658,369,251
783,239,319,677,573,398,759,236,251
782,240,319,677,573,368,776,217,251
591,431,307,689,573,368,673,216,251
573,444,247,680,647,367,560,216,290
591,339,374,667,665,317,610,216,362
516,427,374,660,680,275,652,187,396
510,433,354,680,675,280,652,190,443
500,417,380,680,632,323,652,129,447
634,446,387,680,572,383,631,106,447
717,446,387,672,539,424,631,106,427
721,446,387,672,486,477,631,162,427
768,446,387,672,482,481,631,184,425
805,442,391,634,520,481,629,189,394
875,441,384,642,518,483,628,227,393
958,464,357,645,542,476,575,252,385
950,486,346,629,569,476,575,252,329
1056,515,345,606,593,465,586,252,329
1104,522,311,640,593,455,596,252,415
977,674,247,704,593,438,613,252,417
977,674,230,721,499,493,652,263,453
976,675,230,595,607,338,825,265,517
964,687,230,502,619,402,842,318,526
960,691,230,386,666,471,842,340,512
889,762,224,336,671,522,842,342,529
829,822,224,314,668,547,842,336,527
818,832,225,314,668,547,842,336,523
815,817,246,278,699,552,842,323,523
823,805,258,278,699,552,842,302,436
846,793,270,278,689,561,843,302,435
856,793,229,319,689,561,842,302,435
915,783,239,319,687,563,511,342,435
922,783,239,319,677,573,398,383,435
922,782,240,319,677,573,368,383,443
922,591,431,307,689,573,368,406,472
922,573,444,247,680,647,367,470,515
877,591,339,374,667,665,317,476,446
906,516,427,374,660,680,275,476,412
906,510,433,354,680,675,280,460,514
906,500,417,380,680,632,323,463,510
736,634,446,387,680,572,383,455,510
653,717,446,387,672,539,424,564,510
682,721,446,387,672,486,477,568,510
635,768,446,387,672,482,481,545,542
598,805,442,391,634,520,481,551,563
528,875,441,384,642,518,483,500,569
520,958,464,357,645,542,476,475,569
517,950,486,346,629,569,476,475,571
382,1056,515,345,606,593,465,475,571
327,1104,522,311,640,593,455,545,523
302,977,674,247,704,593,438,568,538
317,977,674,230,721,499,493,559,503
317,976,675,230,595,607,338,565,502
317,964,687,230,502,619,402,607,694
427,960,691,230,386,666,471,590,892
432,889,762,224,336,671,522,584,877
432,829,822,224,314,668,547,584,877
432,818,832,225,314,668,547,584,984
557,815,817,246,278,699,552,584,984
571,823,805,258,278,699,552,677,992
548,846,793,270,278,689,561,766,992
538,856,793,229,319,689,561,766,992
876,915,783,239,319,687,563,726,992
869,922,783,239,319,677,573,685,992
908,922,782,240,319,677,573,685,984
959,922,591,431,307,689,573,662,955
1144,922,573,444,247,680,647,723,873
1191,877,591,339,374,667,665,721,870
1160,906,516,427,374,660,680,722,870
1173,906,510,433,354,680,675,737,721
1197,906,500,417,380,680,632,734,721
1247,736,634,446,387,680,572,733,721
1385,653,717,446,387,672,539,624,721
1384,682,721,446,387,672,486,563,721
1384,635,768,446,387,672,482,563,689
1487,598,805,442,391,634,520,796,668
1512,528,875,441,384,642,518,796,675
1428,520,958,464,357,645,542,796,675
1468,517,950,486,346,629,569,796,673
1468,382,1056,515,345,606,593,796,707
1468,327,1104,522,311,640,593,772,669
1470,302,977,674,247,704,593,749,710
1456,317,977,674,230,721,499,740,709
1456,317,976,675,230,595,607,758,640
1456,317,964,687,230,502,619,660,433
1346,427,960,691,230,386,666,649,224
1341,432,889,762,224,336,671,649,222
1341,432,829,822,224,314,668,649,295
1341,432,818,832,225,314,668,649,208
1213,557,815,817,246,278,699,649,299
1191,571,823,805,258,278,699,556,291
1288,548,846,793,270,278,689,468,291
1338,538,856,793,229,319,689,468,291
941,876,915,783,239,319,687,468,291
941,869,922,783,239,319,677,468,291
1017,908,922,782,240,319,677,468,305
1114,959,922,591,431,307,689,468,326
929,1144,922,573,444,247,680,343,326
898,1191,877,591,339,374,667,339,327
879,1160,906,516,427,374,660,338,423
866,1173,906,510,433,354,680,323,423
842,1197,906,500,417,380,680,323,444
933,1247,736,634,446,387,680,325,444
803,1385,653,717,446,387,672,326,444
782,1384,682,721,446,387,672,326,444
782,1384,635,768,446,387,672,376,444
681,1487,598,805,442,391,634,334,444
656,1512,528,875,441,384,642,392,431
642,1428,520,958,464,357,645,456,484
591,1468,517,950,486,346,629,505,587
